title,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
Beautiful Life,Ace of Base,spotify:track:74jTexO94dFGyXGyeu8krd,0.749,0.988,0,-5.266,0,0.0387,0.202,0.00631,0.17,0.749,135.015,audio_features,74jTexO94dFGyXGyeu8krd,https://api.spotify.com/v1/tracks/74jTexO94dFGyXGyeu8krd,https://api.spotify.com/v1/audio-analysis/74jTexO94dFGyXGyeu8krd,221187,4
Don't Turn Around,Ace of Base,spotify:track:4SYMibQ93bfzOk6uzkF0dO,0.745,0.771,4,-8.231,0,0.0755,0.00104,0.387,0.0574,0.752,95.623,audio_features,4SYMibQ93bfzOk6uzkF0dO,https://api.spotify.com/v1/tracks/4SYMibQ93bfzOk6uzkF0dO,https://api.spotify.com/v1/audio-analysis/4SYMibQ93bfzOk6uzkF0dO,230187,4
You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,spotify:track:0HOrDVS349XFcpCYsO2hAP,0.475,0.439,11,-15.039,0,0.0427,0.000146,0.000277,0.223,0.76,118.392,audio_features,0HOrDVS349XFcpCYsO2hAP,https://api.spotify.com/v1/tracks/0HOrDVS349XFcpCYsO2hAP,https://api.spotify.com/v1/audio-analysis/0HOrDVS349XFcpCYsO2hAP,234867,4
Takin' Care Of Business,Bachman-Turner Overdrive,spotify:track:5Lk0ZGm0xF3EvOg9xXiXcR,0.724,0.704,10,-13.989,1,0.056,0.0591,2.75e-06,0.145,0.964,129.937,audio_features,5Lk0ZGm0xF3EvOg9xXiXcR,https://api.spotify.com/v1/tracks/5Lk0ZGm0xF3EvOg9xXiXcR,https://api.spotify.com/v1/audio-analysis/5Lk0ZGm0xF3EvOg9xXiXcR,289893,4
Let It Ride,Bachman-Turner Overdrive,spotify:track:3Qfu37XtjQ8mS4v0Jdt1bR,0.635,0.825,6,-10.219,0,0.0404,0.107,0.00308,0.172,0.787,104.438,audio_features,3Qfu37XtjQ8mS4v0Jdt1bR,https://api.spotify.com/v1/tracks/3Qfu37XtjQ8mS4v0Jdt1bR,https://api.spotify.com/v1/audio-analysis/3Qfu37XtjQ8mS4v0Jdt1bR,267067,4
Roll On Down The Highway,Bachman-Turner Overdrive,spotify:track:05mzctclS0ZqqTLEiDIGkt,0.475,0.823,7,-11.994,1,0.029,0.00333,0.00839,0.311,0.881,138.981,audio_features,05mzctclS0ZqqTLEiDIGkt,https://api.spotify.com/v1/tracks/05mzctclS0ZqqTLEiDIGkt,https://api.spotify.com/v1/audio-analysis/05mzctclS0ZqqTLEiDIGkt,237800,4
Dream Me Home,Mac Davis,spotify:track:1fAE4ICN7VonYMxRu9iooE,0.546,0.41,9,-15.182,1,0.0293,0.0238,0.000107,0.103,0.689,85.025,audio_features,1fAE4ICN7VonYMxRu9iooE,https://api.spotify.com/v1/tracks/1fAE4ICN7VonYMxRu9iooE,https://api.spotify.com/v1/audio-analysis/1fAE4ICN7VonYMxRu9iooE,183893,4
Baby Don't Get Hooked on Me,Mac Davis,spotify:track:4z51Gf7Ppt9Lmu5zmnUIz9,0.495,0.307,9,-18.168,1,0.0403,0.26,5.21e-05,0.103,0.802,80.97,audio_features,4z51Gf7Ppt9Lmu5zmnUIz9,https://api.spotify.com/v1/tracks/4z51Gf7Ppt9Lmu5zmnUIz9,https://api.spotify.com/v1/audio-analysis/4z51Gf7Ppt9Lmu5zmnUIz9,183933,4
It's Hard to Be Humble,Mac Davis,spotify:track:6RnKm1xSMDnPtzWx8K9T8a,0.375,0.473,2,-14.177,1,0.0587,0.252,0.0,0.281,0.584,163.181,audio_features,6RnKm1xSMDnPtzWx8K9T8a,https://api.spotify.com/v1/tracks/6RnKm1xSMDnPtzWx8K9T8a,https://api.spotify.com/v1/audio-analysis/6RnKm1xSMDnPtzWx8K9T8a,256720,3
Texas In My Rear View Mirror,Mac Davis,spotify:track:6G6txAgWVFlaX2uCqfMc2Z,0.539,0.379,2,-13.956,1,0.107,0.366,0.0,0.173,0.751,75.387,audio_features,6G6txAgWVFlaX2uCqfMc2Z,https://api.spotify.com/v1/tracks/6G6txAgWVFlaX2uCqfMc2Z,https://api.spotify.com/v1/audio-analysis/6G6txAgWVFlaX2uCqfMc2Z,255267,4
Stop And Smell The Roses,Mac Davis,spotify:track:0gXj72vNlNoh7kiC8zPEQp,0.528,0.421,2,-16.302,1,0.0858,0.232,0.0,0.159,0.763,85.449,audio_features,0gXj72vNlNoh7kiC8zPEQp,https://api.spotify.com/v1/tracks/0gXj72vNlNoh7kiC8zPEQp,https://api.spotify.com/v1/audio-analysis/0gXj72vNlNoh7kiC8zPEQp,201600,4
One Hell Of A Woman,Mac Davis,spotify:track:7Eq6uD4xcTs4Ddmyv6Ttjs,0.634,0.428,9,-16.536,1,0.0471,0.344,0.00253,0.0997,0.61,120.161,audio_features,7Eq6uD4xcTs4Ddmyv6Ttjs,https://api.spotify.com/v1/tracks/7Eq6uD4xcTs4Ddmyv6Ttjs,https://api.spotify.com/v1/audio-analysis/7Eq6uD4xcTs4Ddmyv6Ttjs,171960,4
Rock 'N Roll (I Gave You The Best Years Of My Life) (Bonus Track),Mac Davis,spotify:track:3ROynoOj2SBe2q8et6z51g,0.58,0.357,0,-14.412,1,0.0405,0.435,0.0,0.0876,0.766,92.447,audio_features,3ROynoOj2SBe2q8et6z51g,https://api.spotify.com/v1/tracks/3ROynoOj2SBe2q8et6z51g,https://api.spotify.com/v1/audio-analysis/3ROynoOj2SBe2q8et6z51g,207400,4
Forever Lovers,Mac Davis,spotify:track:5jsDEUau5fHgA3PNMFbLKa,0.518,0.499,4,-11.011,1,0.0345,0.699,5.65e-05,0.289,0.518,101.052,audio_features,5jsDEUau5fHgA3PNMFbLKa,https://api.spotify.com/v1/tracks/5jsDEUau5fHgA3PNMFbLKa,https://api.spotify.com/v1/audio-analysis/5jsDEUau5fHgA3PNMFbLKa,221867,4
Every Now And Then,Mac Davis,spotify:track:0TogSb94QjlNoRItZIIvnD,0.557,0.547,1,-10.752,0,0.0301,0.633,1.94e-05,0.116,0.824,128.803,audio_features,0TogSb94QjlNoRItZIIvnD,https://api.spotify.com/v1/tracks/0TogSb94QjlNoRItZIIvnD,https://api.spotify.com/v1/audio-analysis/0TogSb94QjlNoRItZIIvnD,197707,4
"Whoever Finds This, I Love You",Mac Davis,spotify:track:1qtpzKMhe8tDcqmqr0d8hj,0.398,0.347,2,-13.714,1,0.029,0.7,0.00243,0.117,0.239,97.729,audio_features,1qtpzKMhe8tDcqmqr0d8hj,https://api.spotify.com/v1/tracks/1qtpzKMhe8tDcqmqr0d8hj,https://api.spotify.com/v1/audio-analysis/1qtpzKMhe8tDcqmqr0d8hj,265373,4
"Friend, Lover, Woman, Wife",Mac Davis,spotify:track:3UWzRewt58aZXGdSPGPSQm,0.576,0.521,9,-8.723,1,0.0397,0.174,0.0,0.215,0.611,79.784,audio_features,3UWzRewt58aZXGdSPGPSQm,https://api.spotify.com/v1/tracks/3UWzRewt58aZXGdSPGPSQm,https://api.spotify.com/v1/audio-analysis/3UWzRewt58aZXGdSPGPSQm,177800,4
Everybody Loves A Love Song,Mac Davis,spotify:track:3BmQL02PItbRsBL6j7VJc3,0.535,0.366,9,-16.004,1,0.0496,0.163,0.0,0.0791,0.59,88.732,audio_features,3BmQL02PItbRsBL6j7VJc3,https://api.spotify.com/v1/tracks/3BmQL02PItbRsBL6j7VJc3,https://api.spotify.com/v1/audio-analysis/3BmQL02PItbRsBL6j7VJc3,183360,4
Naughty Girl,Mac Davis,spotify:track:2ZO4cSJtxLBZiqYJcF4Xiv,0.801,0.376,4,-13.46,1,0.0497,0.0712,0.0,0.0922,0.87,90.242,audio_features,2ZO4cSJtxLBZiqYJcF4Xiv,https://api.spotify.com/v1/tracks/2ZO4cSJtxLBZiqYJcF4Xiv,https://api.spotify.com/v1/audio-analysis/2ZO4cSJtxLBZiqYJcF4Xiv,157533,4
Spread Your Love On Me,Mac Davis,spotify:track:0IPu1jTrhhgpNQ2fH6ZZsV,0.583,0.553,2,-12.706,1,0.0528,0.373,0.0,0.167,0.711,91.321,audio_features,0IPu1jTrhhgpNQ2fH6ZZsV,https://api.spotify.com/v1/tracks/0IPu1jTrhhgpNQ2fH6ZZsV,https://api.spotify.com/v1/audio-analysis/0IPu1jTrhhgpNQ2fH6ZZsV,189133,4
Poor Boy Boogie,Mac Davis,spotify:track:3NV6kIF3CtddMW1ZFNuwsW,0.798,0.392,0,-16.492,1,0.391,0.0799,5.44e-05,0.11,0.726,105.804,audio_features,3NV6kIF3CtddMW1ZFNuwsW,https://api.spotify.com/v1/tracks/3NV6kIF3CtddMW1ZFNuwsW,https://api.spotify.com/v1/audio-analysis/3NV6kIF3CtddMW1ZFNuwsW,187240,4
The Words (Don't Come Easy),Mac Davis,spotify:track:2XsP4zotwPOjUiKwGsdvA4,0.501,0.3,9,-16.077,1,0.0348,0.208,5.63e-06,0.109,0.483,83.468,audio_features,2XsP4zotwPOjUiKwGsdvA4,https://api.spotify.com/v1/tracks/2XsP4zotwPOjUiKwGsdvA4,https://api.spotify.com/v1/audio-analysis/2XsP4zotwPOjUiKwGsdvA4,198467,4
Drive - 2017 Remaster,The Cars,spotify:track:2lFFiNm0XtgJ6wkdncTB4k,0.261,0.703,6,-7.871,1,0.0414,0.115,0.00078,0.102,0.405,83.495,audio_features,2lFFiNm0XtgJ6wkdncTB4k,https://api.spotify.com/v1/tracks/2lFFiNm0XtgJ6wkdncTB4k,https://api.spotify.com/v1/audio-analysis/2lFFiNm0XtgJ6wkdncTB4k,234332,4
Just What I Needed,The Cars,spotify:track:4alHo6RGd0D3OUbTPExTHN,0.619,0.579,4,-9.307,1,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,audio_features,4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN,225627,4
My Best Friend's Girl,The Cars,spotify:track:1SRkKyJ2JjMZgyDWC30zKv,0.799,0.608,5,-8.193,1,0.0411,0.0811,0.0137,0.102,0.963,121.915,audio_features,1SRkKyJ2JjMZgyDWC30zKv,https://api.spotify.com/v1/tracks/1SRkKyJ2JjMZgyDWC30zKv,https://api.spotify.com/v1/audio-analysis/1SRkKyJ2JjMZgyDWC30zKv,223253,4
Good Times Roll,The Cars,spotify:track:7hVhRCDV100Jq26NGR7adw,0.607,0.662,4,-9.456,1,0.0278,0.0951,8.27e-05,0.125,0.629,107.643,audio_features,7hVhRCDV100Jq26NGR7adw,https://api.spotify.com/v1/tracks/7hVhRCDV100Jq26NGR7adw,https://api.spotify.com/v1/audio-analysis/7hVhRCDV100Jq26NGR7adw,225853,4
You Might Think,The Cars,spotify:track:35wVRTJlUu2kDkqXFegOKt,0.728,0.855,2,-6.031,1,0.0333,0.109,0.000576,0.113,0.971,133.887,audio_features,35wVRTJlUu2kDkqXFegOKt,https://api.spotify.com/v1/tracks/35wVRTJlUu2kDkqXFegOKt,https://api.spotify.com/v1/audio-analysis/35wVRTJlUu2kDkqXFegOKt,184717,4
Let's Go,The Cars,spotify:track:43G3McVkRa8V7oGQzfQuRr,0.651,0.83,2,-8.785,1,0.0316,0.00824,0.0429,0.0837,0.917,131.282,audio_features,43G3McVkRa8V7oGQzfQuRr,https://api.spotify.com/v1/tracks/43G3McVkRa8V7oGQzfQuRr,https://api.spotify.com/v1/audio-analysis/43G3McVkRa8V7oGQzfQuRr,213173,4
Moving in Stereo,The Cars,spotify:track:5xLfQuX5YAfog2JgPz0dpA,0.718,0.543,4,-11.238,1,0.0372,0.0606,0.0988,0.0646,0.37,115.522,audio_features,5xLfQuX5YAfog2JgPz0dpA,https://api.spotify.com/v1/tracks/5xLfQuX5YAfog2JgPz0dpA,https://api.spotify.com/v1/audio-analysis/5xLfQuX5YAfog2JgPz0dpA,286107,4
Bye Bye Love,The Cars,spotify:track:2bNOq6aol7JZ0JJtLlg3TK,0.626,0.741,4,-7.817,1,0.0298,0.0378,0.00239,0.282,0.911,126.513,audio_features,2bNOq6aol7JZ0JJtLlg3TK,https://api.spotify.com/v1/tracks/2bNOq6aol7JZ0JJtLlg3TK,https://api.spotify.com/v1/audio-analysis/2bNOq6aol7JZ0JJtLlg3TK,255160,4
Magic - 2017 Remaster,The Cars,spotify:track:0SAbkr0dS7WK3yJSjaZSZl,0.73,0.794,9,-6.381,1,0.0396,0.12,0.000189,0.138,0.964,117.879,audio_features,0SAbkr0dS7WK3yJSjaZSZl,https://api.spotify.com/v1/tracks/0SAbkr0dS7WK3yJSjaZSZl,https://api.spotify.com/v1/audio-analysis/0SAbkr0dS7WK3yJSjaZSZl,237232,4
Shake It Up - 2017 Remaster,The Cars,spotify:track:3ZBzJbqwV2gQUAe4ofghOo,0.686,0.827,0,-5.738,1,0.0321,0.134,5.03e-05,0.126,0.854,147.623,audio_features,3ZBzJbqwV2gQUAe4ofghOo,https://api.spotify.com/v1/tracks/3ZBzJbqwV2gQUAe4ofghOo,https://api.spotify.com/v1/audio-analysis/3ZBzJbqwV2gQUAe4ofghOo,211960,4
It's All I Can Do - 2016 Remaster,The Cars,spotify:track:2WNea5W67uI5fjGAABXqWe,0.603,0.747,7,-8.911,1,0.0269,0.0366,0.000432,0.154,0.964,118.59,audio_features,2WNea5W67uI5fjGAABXqWe,https://api.spotify.com/v1/tracks/2WNea5W67uI5fjGAABXqWe,https://api.spotify.com/v1/audio-analysis/2WNea5W67uI5fjGAABXqWe,225893,4
Dangerous Type,The Cars,spotify:track:4bAPgfMT2sJOBQTvIWepQe,0.635,0.75,9,-6.063,0,0.0315,0.0292,0.00625,0.0763,0.799,121.401,audio_features,4bAPgfMT2sJOBQTvIWepQe,https://api.spotify.com/v1/tracks/4bAPgfMT2sJOBQTvIWepQe,https://api.spotify.com/v1/audio-analysis/4bAPgfMT2sJOBQTvIWepQe,271533,4
Touch and Go,The Cars,spotify:track:2pGw0Nuj75rdFt84bIAMlT,0.663,0.509,0,-10.007,1,0.0268,0.0511,0.000526,0.198,0.89,130.027,audio_features,2pGw0Nuj75rdFt84bIAMlT,https://api.spotify.com/v1/tracks/2pGw0Nuj75rdFt84bIAMlT,https://api.spotify.com/v1/audio-analysis/2pGw0Nuj75rdFt84bIAMlT,297733,5
Since You're Gone - 2017 Remaster,The Cars,spotify:track:32DHqroB1hXKwtDap7vTZL,0.611,0.664,0,-7.067,1,0.0309,0.0692,0.00333,0.113,0.554,95.976,audio_features,32DHqroB1hXKwtDap7vTZL,https://api.spotify.com/v1/tracks/32DHqroB1hXKwtDap7vTZL,https://api.spotify.com/v1/audio-analysis/32DHqroB1hXKwtDap7vTZL,211307,4
Honey,Bobby Goldsboro,spotify:track:2Qhvi6R73Zj3cpzRYzcAww,0.399,0.278,7,-13.122,1,0.0291,0.674,0.000694,0.203,0.597,93.189,audio_features,2Qhvi6R73Zj3cpzRYzcAww,https://api.spotify.com/v1/tracks/2Qhvi6R73Zj3cpzRYzcAww,https://api.spotify.com/v1/audio-analysis/2Qhvi6R73Zj3cpzRYzcAww,238733,4
Little Green Apples,Bobby Goldsboro,spotify:track:1MVfGHNc8yfAZeyAUk7jTh,0.449,0.327,4,-14.517,0,0.0285,0.521,0.000291,0.176,0.57,95.122,audio_features,1MVfGHNc8yfAZeyAUk7jTh,https://api.spotify.com/v1/tracks/1MVfGHNc8yfAZeyAUk7jTh,https://api.spotify.com/v1/audio-analysis/1MVfGHNc8yfAZeyAUk7jTh,193800,4
Summer (The First Time),Bobby Goldsboro,spotify:track:0LjdDekNQzCC6n5wac2JEC,0.268,0.344,4,-15.614,1,0.0454,0.624,0.0271,0.342,0.429,168.677,audio_features,0LjdDekNQzCC6n5wac2JEC,https://api.spotify.com/v1/tracks/0LjdDekNQzCC6n5wac2JEC,https://api.spotify.com/v1/audio-analysis/0LjdDekNQzCC6n5wac2JEC,281000,4
And I Love You So,Bobby Goldsboro,spotify:track:2lFH40ztoHpkyY8GPojuA9,0.5,0.261,8,-11.492,1,0.0256,0.895,0.0135,0.0961,0.381,94.356,audio_features,2lFH40ztoHpkyY8GPojuA9,https://api.spotify.com/v1/tracks/2lFH40ztoHpkyY8GPojuA9,https://api.spotify.com/v1/audio-analysis/2lFH40ztoHpkyY8GPojuA9,184040,4
Autumn of My Life,Bobby Goldsboro,spotify:track:7oGKsZIfauHlqrHdfFV5rJ,0.406,0.324,7,-12.429,1,0.0276,0.142,0.0359,0.22,0.314,100.957,audio_features,7oGKsZIfauHlqrHdfFV5rJ,https://api.spotify.com/v1/tracks/7oGKsZIfauHlqrHdfFV5rJ,https://api.spotify.com/v1/audio-analysis/7oGKsZIfauHlqrHdfFV5rJ,211627,4
The Straight Life,Bobby Goldsboro,spotify:track:07uKak8a1SbavJwBS2moSi,0.722,0.515,2,-12.349,1,0.0341,0.274,2.22e-06,0.176,0.766,133.857,audio_features,07uKak8a1SbavJwBS2moSi,https://api.spotify.com/v1/tracks/07uKak8a1SbavJwBS2moSi,https://api.spotify.com/v1/audio-analysis/07uKak8a1SbavJwBS2moSi,162958,4
A Butterfly for Bucky,Bobby Goldsboro,spotify:track:6mdJcaigCZhzaFy2vWQHzd,0.629,0.534,4,-12.021,0,0.0342,0.416,4.68e-06,0.27,0.42,117.953,audio_features,6mdJcaigCZhzaFy2vWQHzd,https://api.spotify.com/v1/tracks/6mdJcaigCZhzaFy2vWQHzd,https://api.spotify.com/v1/audio-analysis/6mdJcaigCZhzaFy2vWQHzd,224165,4
It's Too Late,Bobby Goldsboro,spotify:track:2Akb2SzoQt5OvgurcTb9wq,0.656,0.481,2,-12.1,1,0.0413,0.0741,0.000245,0.0821,0.764,160.627,audio_features,2Akb2SzoQt5OvgurcTb9wq,https://api.spotify.com/v1/tracks/2Akb2SzoQt5OvgurcTb9wq,https://api.spotify.com/v1/audio-analysis/2Akb2SzoQt5OvgurcTb9wq,151928,4
Muddy Mississippi Line,Bobby Goldsboro,spotify:track:0HJd5HwtTzuT5SZQBFzQdA,0.725,0.585,11,-13.238,1,0.0385,0.259,0.00407,0.153,0.859,136.914,audio_features,0HJd5HwtTzuT5SZQBFzQdA,https://api.spotify.com/v1/tracks/0HJd5HwtTzuT5SZQBFzQdA,https://api.spotify.com/v1/audio-analysis/0HJd5HwtTzuT5SZQBFzQdA,154389,4
Little Things,Bobby Goldsboro,spotify:track:7eVBiADcti3zeBerRKv8kp,0.877,0.594,2,-11.91,1,0.0348,0.191,0.00201,0.0656,0.908,129.113,audio_features,7eVBiADcti3zeBerRKv8kp,https://api.spotify.com/v1/tracks/7eVBiADcti3zeBerRKv8kp,https://api.spotify.com/v1/audio-analysis/7eVBiADcti3zeBerRKv8kp,144666,4
The Cowboy and the Lady,Bobby Goldsboro,spotify:track:62sRrHbXEEcwNaF1WV7pTZ,0.471,0.265,0,-17.824,1,0.038,0.507,0.000257,0.103,0.582,77.253,audio_features,62sRrHbXEEcwNaF1WV7pTZ,https://api.spotify.com/v1/tracks/62sRrHbXEEcwNaF1WV7pTZ,https://api.spotify.com/v1/audio-analysis/62sRrHbXEEcwNaF1WV7pTZ,181777,4
I'm a Drifter,Bobby Goldsboro,spotify:track:6ZV7yNSeM0CprSESfVvIRv,0.425,0.393,0,-17.786,1,0.0341,0.101,0.000135,0.0436,0.725,198.441,audio_features,6ZV7yNSeM0CprSESfVvIRv,https://api.spotify.com/v1/tracks/6ZV7yNSeM0CprSESfVvIRv,https://api.spotify.com/v1/audio-analysis/6ZV7yNSeM0CprSESfVvIRv,194119,4
With Pen in Hand,Bobby Goldsboro,spotify:track:5RsMeQzELKvrIAsstCntdL,0.585,0.113,9,-21.191,1,0.0298,0.453,0.0476,0.129,0.368,93.787,audio_features,5RsMeQzELKvrIAsstCntdL,https://api.spotify.com/v1/tracks/5RsMeQzELKvrIAsstCntdL,https://api.spotify.com/v1/audio-analysis/5RsMeQzELKvrIAsstCntdL,213670,3
Water Color Days,Bobby Goldsboro,spotify:track:31ZVT0fh3G1AOExjwCa3Ye,0.387,0.302,4,-13.048,1,0.0279,0.804,0.00656,0.352,0.331,92.253,audio_features,31ZVT0fh3G1AOExjwCa3Ye,https://api.spotify.com/v1/tracks/31ZVT0fh3G1AOExjwCa3Ye,https://api.spotify.com/v1/audio-analysis/31ZVT0fh3G1AOExjwCa3Ye,166000,4
Take Me Out,Franz Ferdinand,spotify:track:6ooluO7DiEhI1zmK94nRCM,0.278,0.676,9,-8.821,1,0.0371,0.000423,0.000899,0.136,0.494,104.545,audio_features,6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/tracks/6ooluO7DiEhI1zmK94nRCM,https://api.spotify.com/v1/audio-analysis/6ooluO7DiEhI1zmK94nRCM,237027,4
Aqualung,Jethro Tull,spotify:track:5UuikgHTxSRFRnC0zXx10i,0.477,0.479,7,-11.887,0,0.0483,0.0649,0.029,0.0906,0.662,122.531,audio_features,5UuikgHTxSRFRnC0zXx10i,https://api.spotify.com/v1/tracks/5UuikgHTxSRFRnC0zXx10i,https://api.spotify.com/v1/audio-analysis/5UuikgHTxSRFRnC0zXx10i,396187,4
Locomotive Breath,Jethro Tull,spotify:track:0MYNeFsKpzBHwrJGfWZysV,0.68,0.53,11,-13.105,0,0.0889,0.417,0.011,0.0559,0.352,124.551,audio_features,0MYNeFsKpzBHwrJGfWZysV,https://api.spotify.com/v1/tracks/0MYNeFsKpzBHwrJGfWZysV,https://api.spotify.com/v1/audio-analysis/0MYNeFsKpzBHwrJGfWZysV,266013,4
Cross-Eyed Mary,Jethro Tull,spotify:track:6MBZyLisOWTChcevgFqwVr,0.575,0.696,0,-10.01,1,0.12,0.179,0.00114,0.315,0.646,86.304,audio_features,6MBZyLisOWTChcevgFqwVr,https://api.spotify.com/v1/tracks/6MBZyLisOWTChcevgFqwVr,https://api.spotify.com/v1/audio-analysis/6MBZyLisOWTChcevgFqwVr,250200,4
Bourée,Jethro Tull,spotify:track:3jNGLTOcA4a34rZD2y392C,0.522,0.275,0,-14.005,1,0.0511,0.371,0.873,0.219,0.555,115.327,audio_features,3jNGLTOcA4a34rZD2y392C,https://api.spotify.com/v1/tracks/3jNGLTOcA4a34rZD2y392C,https://api.spotify.com/v1/audio-analysis/3jNGLTOcA4a34rZD2y392C,226507,4
Really Don't Mind / See There a Son Is Born - Steven Wilson Stereo Remix,Jethro Tull,spotify:track:4zb4qr1V0efkWbKzWoM58z,0.433,0.44,10,-10.395,1,0.0469,0.0676,3.47e-06,0.141,0.753,162.107,audio_features,4zb4qr1V0efkWbKzWoM58z,https://api.spotify.com/v1/tracks/4zb4qr1V0efkWbKzWoM58z,https://api.spotify.com/v1/audio-analysis/4zb4qr1V0efkWbKzWoM58z,300038,5
Teacher - Single Mix; 2001 Remaster,Jethro Tull,spotify:track:1JrNAxiq1o57wxuI9aX6KJ,0.65,0.76,4,-8.459,0,0.0588,0.2,4.53e-05,0.14,0.71,122.636,audio_features,1JrNAxiq1o57wxuI9aX6KJ,https://api.spotify.com/v1/tracks/1JrNAxiq1o57wxuI9aX6KJ,https://api.spotify.com/v1/audio-analysis/1JrNAxiq1o57wxuI9aX6KJ,227520,4
Thick as a Brick - Edit #1; 2001 Remaster,Jethro Tull,spotify:track:3jBCv3pVTXV7VYR4FhZkc7,0.443,0.401,5,-13.997,1,0.0426,0.263,0.0,0.168,0.751,168.209,audio_features,3jBCv3pVTXV7VYR4FhZkc7,https://api.spotify.com/v1/tracks/3jBCv3pVTXV7VYR4FhZkc7,https://api.spotify.com/v1/audio-analysis/3jBCv3pVTXV7VYR4FhZkc7,182587,3
Nothing Is Easy,Jethro Tull,spotify:track:2cTtbOX6xRV99qTJ4vAxEw,0.436,0.651,9,-11.818,0,0.0596,0.146,0.0257,0.194,0.667,106.23,audio_features,2cTtbOX6xRV99qTJ4vAxEw,https://api.spotify.com/v1/tracks/2cTtbOX6xRV99qTJ4vAxEw,https://api.spotify.com/v1/audio-analysis/2cTtbOX6xRV99qTJ4vAxEw,264347,3
Living in the Past - 2001 Remaster,Jethro Tull,spotify:track:4xH62LLrJM57ilU7WTsLwn,0.685,0.491,5,-11.039,1,0.0617,0.199,1.98e-05,0.112,0.96,151.021,audio_features,4xH62LLrJM57ilU7WTsLwn,https://api.spotify.com/v1/tracks/4xH62LLrJM57ilU7WTsLwn,https://api.spotify.com/v1/audio-analysis/4xH62LLrJM57ilU7WTsLwn,202427,5
Skating Away on the Thin Ice of the New Day - 2002 Remaster,Jethro Tull,spotify:track:0UZhPK9YKLGloIIXcXOhGg,0.394,0.367,5,-14.332,1,0.156,0.261,0.0,0.154,0.71,166.479,audio_features,0UZhPK9YKLGloIIXcXOhGg,https://api.spotify.com/v1/tracks/0UZhPK9YKLGloIIXcXOhGg,https://api.spotify.com/v1/audio-analysis/0UZhPK9YKLGloIIXcXOhGg,251147,4
Band On The Run - Remastered 2010,Paul McCartney,spotify:track:4kaDCOKdPt1GRrNGkCZlsn,0.48,0.486,7,-12.49,1,0.0329,0.0827,0.00264,0.179,0.668,125.003,audio_features,4kaDCOKdPt1GRrNGkCZlsn,https://api.spotify.com/v1/tracks/4kaDCOKdPt1GRrNGkCZlsn,https://api.spotify.com/v1/audio-analysis/4kaDCOKdPt1GRrNGkCZlsn,313840,4
Jet - Remastered 2010,Paul McCartney,spotify:track:0fl1fDzh0kk3ikaoofO4Dg,0.505,0.637,9,-10.869,1,0.0316,0.0123,0.0794,0.0818,0.445,128.899,audio_features,0fl1fDzh0kk3ikaoofO4Dg,https://api.spotify.com/v1/tracks/0fl1fDzh0kk3ikaoofO4Dg,https://api.spotify.com/v1/audio-analysis/0fl1fDzh0kk3ikaoofO4Dg,249040,4
Bluebird - Remastered 2010,Paul McCartney,spotify:track:47HzrbMzCpr28jpzBmz0ns,0.768,0.31,0,-14.553,0,0.0304,0.0781,0.00257,0.0981,0.688,88.163,audio_features,47HzrbMzCpr28jpzBmz0ns,https://api.spotify.com/v1/tracks/47HzrbMzCpr28jpzBmz0ns,https://api.spotify.com/v1/audio-analysis/47HzrbMzCpr28jpzBmz0ns,205333,4
Mrs. Vandebilt - Remastered 2010,Paul McCartney,spotify:track:3IcyM056DHULKFvYe4whDG,0.687,0.528,9,-12.354,1,0.0331,0.0406,0.0161,0.274,0.77,126.963,audio_features,3IcyM056DHULKFvYe4whDG,https://api.spotify.com/v1/tracks/3IcyM056DHULKFvYe4whDG,https://api.spotify.com/v1/audio-analysis/3IcyM056DHULKFvYe4whDG,281787,4
Let Me Roll It - Remastered 2010,Paul McCartney,spotify:track:3V07HwsIbxzmIxcCJvAlCc,0.354,0.318,4,-12.299,1,0.0367,0.0254,0.00141,0.0724,0.489,171.631,audio_features,3V07HwsIbxzmIxcCJvAlCc,https://api.spotify.com/v1/tracks/3V07HwsIbxzmIxcCJvAlCc,https://api.spotify.com/v1/audio-analysis/3V07HwsIbxzmIxcCJvAlCc,290400,3
Mamunia - Remastered 2010,Paul McCartney,spotify:track:2tb5uD5p59wS3y00bRIKix,0.588,0.257,2,-16.908,1,0.0248,0.0748,0.0,0.293,0.541,82.676,audio_features,2tb5uD5p59wS3y00bRIKix,https://api.spotify.com/v1/tracks/2tb5uD5p59wS3y00bRIKix,https://api.spotify.com/v1/audio-analysis/2tb5uD5p59wS3y00bRIKix,290853,4
No Words - Remastered 2010,Paul McCartney,spotify:track:29IRm7TXvlEHyeRu5wBXB6,0.519,0.427,9,-12.872,1,0.0266,0.245,2.68e-05,0.103,0.579,100.015,audio_features,29IRm7TXvlEHyeRu5wBXB6,https://api.spotify.com/v1/tracks/29IRm7TXvlEHyeRu5wBXB6,https://api.spotify.com/v1/audio-analysis/29IRm7TXvlEHyeRu5wBXB6,156240,4
